701;184;148;48;561;28;7;277;4,5
702;147;148;319;330;73;49;2;4,5
703;198;148;419;692;88;26;259;4,5
704;87;148;291;87;75;39;190;4,5
705;140;201;189;800;15;16;111;4,5
706;93;201;113;452;85;16;18;4,5
707;85;201;115;331;63;45;122;4,5
708;179;201;54;771;40;40;283;4,5
709;150;201;240;485;47;28;102;4,5
710;83;117;38;810;31;16;304;4,5
711;143;117;23;534;64;45;212;4,5
712;198;117;187;936;35;23;291;4,5
713;193;117;145;532;74;21;293;4,5
714;119;117;336;92;52;44;317;4,5
715;150;202;88;917;74;57;95;4,5
716;188;202;27;940;20;15;117;4,5
717;129;202;8;915;62;17;261;4,5
718;97;202;41;797;47;55;199;4,5
719;154;202;328;77;1;31;267;4,5
720;193;79;333;127;87;20;26;4,5
721;150;79;439;151;43;40;1;4,5
722;91;79;124;535;85;42;165;4,5
723;86;79;360;931;54;42;315;4,5
724;109;79;119;418;18;13;64;4,5
725;186;139;122;281;85;33;112;4,5
726;85;139;261;624;63;40;396;4,5
727;152;139;57;526;75;13;35;4,5
728;173;139;163;607;41;52;6;4,5
729;164;139;18;339;65;4;259;4,5
730;126;193;445;597;11;43;325;4,5
731;119;193;442;665;60;49;173;4,5
732;92;193;113;609;8;39;289;4,5
733;131;193;88;112;40;47;111;4,5
734;88;193;181;265;21;30;376;4,5
735;118;133;439;311;83;0;4;4,5
736;199;133;357;24;80;6;46;4,5
737;163;133;349;33;69;45;38;4,5
738;193;133;305;2;57;27;110;4,5
739;115;133;86;317;5;19;218;4,5
740;90;123;326;350;28;27;315;4,5
741;118;123;273;82;59;55;162;4,5
742;116;123;3;331;9;30;14;4,5
743;156;123;225;147;50;15;126;4,5
744;184;123;236;35;57;48;276;4,5
745;191;121;214;808;56;23;137;4,5
746;135;121;259;979;39;29;346;4,5
747;81;121;33;233;13;16;385;4,5
748;90;121;366;26;62;2;375;4,5
749;189;121;208;33;39;55;301;4,5
750;161;207;175;735;41;55;197;4,5
751;125;207;422;761;3;27;262;4,4
752;87;207;296;692;22;14;256;4,4
753;125;207;345;672;65;52;361;4,4
754;172;207;194;870;64;55;123;4,4
755;81;167;102;760;62;28;111;4,4
756;153;167;137;652;79;1;130;4,4
757;172;167;254;38;88;16;89;4,4
758;105;167;355;802;49;59;4;4,4
759;89;167;230;830;61;29;249;4,4
760;160;2;203;28;73;25;119;4,4
761;196;2;97;970;56;20;290;4,4
762;185;2;291;396;9;20;294;4,4
763;133;2;266;489;64;31;85;4,4
764;91;2;108;749;55;57;179;4,4
765;191;210;12;221;1;52;296;4,4
766;170;210;274;688;27;0;97;4,4
767;99;210;210;827;9;21;271;4,4
768;128;210;220;951;4;1;70;4,4
769;115;210;419;814;65;11;219;4,4
770;122;65;235;701;47;41;262;4,4
771;155;65;234;364;53;7;302;4,4
772;114;65;217;468;32;44;105;4,4
773;95;65;173;935;50;57;390;4,4
774;170;65;448;44;64;56;371;4,4
775;83;109;63;951;67;43;184;4,4
776;192;109;59;450;65;9;16;4,4
777;188;109;371;294;67;41;331;4,4
778;148;109;30;457;4;9;167;4,4
779;163;109;254;725;69;41;245;4,4
780;189;150;196;561;63;36;133;4,4
781;167;150;336;897;72;8;273;4,4
782;158;150;350;518;4;8;185;4,4
783;110;150;157;889;33;51;227;4,4
784;124;150;440;532;5;9;293;4,4
785;100;112;376;817;51;36;135;4,4
786;94;112;305;412;87;4;270;4,4
787;111;112;145;371;45;38;69;4,4
788;141;112;259;304;40;15;9;4,4
789;105;112;259;992;30;38;320;4,4
790;159;153;73;633;63;50;335;4,4
791;104;153;411;715;2;47;335;4,4
792;125;153;363;693;53;14;398;4,4
793;136;153;401;888;58;9;347;4,4
794;198;153;258;792;32;1;139;4,4
795;174;10;275;301;44;30;251;4,4
796;154;10;236;668;39;15;318;4,4
797;145;10;233;608;79;12;206;4,4
798;197;10;336;338;14;54;310;4,4
799;193;10;1;765;64;16;18;4,4
800;180;230;165;238;66;13;32;4,4
801;118;230;81;971;55;28;321;4,4
802;134;230;283;850;54;20;150;4,4
803;163;230;259;848;4;36;180;4,4
804;185;230;315;525;49;30;345;4,4
805;188;66;280;601;33;25;124;4,4
806;173;66;171;799;80;20;1;4,4
807;95;66;390;360;40;8;37;4,4
808;127;66;187;340;52;28;395;4,4
809;180;66;345;787;77;31;222;4,4
810;172;174;49;715;19;10;341;4,4
811;110;174;190;299;51;59;357;4,4
812;161;174;230;45;42;34;206;4,4
813;109;174;170;450;10;26;226;4,4
814;161;174;69;613;48;39;209;4,4
815;189;222;109;124;59;53;163;4,4
816;158;222;80;601;79;40;37;4,4
817;181;222;155;684;71;28;316;4,4
818;115;222;92;348;25;10;128;4,4
819;146;222;298;149;48;1;96;4,4
820;166;198;349;662;12;38;221;4,4
821;181;198;67;65;83;20;258;4,4
822;138;198;350;22;54;13;396;4,4
823;123;198;61;742;33;19;224;4,4
824;149;198;30;802;10;13;104;4,4
825;93;40;162;164;81;19;71;4,4
826;104;40;15;234;56;38;90;4,4
827;112;40;5;632;61;32;213;4,4
828;87;40;418;548;59;6;392;4,4
829;127;40;206;101;50;34;300;4,4
830;167;238;362;820;16;17;130;4,4
831;184;238;317;424;1;57;52;4,4
832;140;238;45;141;4;32;378;4,4
833;125;238;116;578;15;19;225;4,4
834;139;238;116;182;46;51;31;4,4
835;157;117;217;898;65;25;181;4,4
836;179;117;156;362;60;49;253;4,4
837;190;117;266;529;53;52;101;4,4
838;129;117;248;616;18;29;61;4,4
839;169;117;213;257;62;1;57;4,4
840;122;220;155;366;45;38;242;4,4
841;125;220;324;592;64;35;6;4,4
842;150;220;338;538;37;58;385;4,4
843;159;220;135;261;40;31;11;4,4
844;109;220;446;744;88;56;78;4,4
845;96;83;99;318;88;17;220;4,4
846;90;83;397;990;45;31;328;4,4
847;179;83;8;187;81;24;82;4,4
848;87;83;129;726;32;50;37;4,4
849;128;83;368;337;22;39;345;4,4
850;127;200;178;583;24;47;107;4,4
851;172;200;112;863;79;4;268;4,4
852;175;200;327;623;62;0;24;4,4
853;90;200;153;774;79;54;164;4,4
854;194;200;170;224;52;28;85;4,4
855;180;59;57;104;68;25;98;4,4
856;169;59;176;637;56;57;78;4,4
857;128;59;290;695;3;21;311;4,4
858;94;59;147;191;51;31;249;4,4
859;186;59;219;170;29;24;17;4,4
860;102;202;292;44;76;32;277;4,4
861;196;202;89;450;24;40;179;4,4
862;165;202;368;691;45;46;103;4,4
863;120;202;386;801;31;53;257;4,4
864;159;202;272;480;78;56;30;4,4
865;130;253;267;441;15;32;144;4,4
866;175;253;68;348;35;34;268;4,4
867;87;253;234;120;73;48;77;4,4
868;198;253;181;64;7;11;156;4,4
869;131;253;343;400;17;56;85;4,4
870;90;68;168;849;62;51;107;4,4
871;157;68;65;141;87;6;395;4,4
872;135;68;100;675;74;7;215;4,4
873;175;68;304;683;85;40;141;4,4
874;187;68;184;51;66;46;384;4,4
875;151;56;61;308;28;17;83;4,4
876;179;56;120;544;14;2;337;4,4
877;131;56;431;91;65;10;303;4,4
878;192;56;125;656;12;32;163;4,4
879;117;56;315;495;71;26;86;4,4
880;188;94;81;378;79;51;60;4,4
881;188;94;169;619;26;16;100;4,4
882;141;94;285;104;22;23;321;4,4
883;162;94;397;984;76;40;376;4,4
884;89;94;269;900;0;35;285;4,4
885;83;214;147;259;61;39;19;4,4
886;88;214;107;573;23;22;127;4,4
887;198;214;173;891;1;46;83;4,4
888;134;214;45;995;68;19;366;4,4
889;141;214;224;436;73;15;100;4,4
890;188;202;407;267;40;55;102;4,4
891;193;202;198;194;29;33;45;4,4
892;154;202;271;528;62;33;73;4,4
893;149;202;57;791;12;36;13;4,4
894;88;202;448;341;15;9;245;4,4
895;111;255;145;353;54;24;286;4,4
896;192;255;436;766;74;46;104;4,4
897;173;255;193;644;63;18;395;4,4
898;176;255;396;629;60;7;46;4,4
899;156;255;132;234;34;55;365;4,4
900;173;71;261;64;52;47;107;4,4
901;80;71;52;980;55;12;324;4,3
902;116;71;10;877;75;36;169;4,3
903;114;71;12;182;32;43;251;4,3
904;116;71;89;238;86;7;192;4,3
905;146;11;383;49;44;40;285;4,3
906;181;11;384;439;28;52;328;4,3
907;111;11;186;865;74;5;304;4,3
908;135;11;284;957;57;53;237;4,3
909;189;11;382;434;24;35;12;4,3
910;84;259;224;62;15;57;100;4,3
911;143;259;88;120;67;34;338;4,3
912;165;259;139;541;42;12;176;4,3
913;125;259;65;198;59;51;239;4,3
914;128;259;434;454;52;49;111;4,3
915;148;67;183;270;78;19;79;4,3
916;109;67;408;570;50;33;135;4,3
917;185;67;174;791;15;17;148;4,3
918;125;67;99;831;19;53;337;4,3
919;121;67;291;464;68;59;319;4,3
920;194;95;379;180;27;26;178;4,3
921;132;95;98;273;87;32;322;4,3
922;150;95;285;316;87;12;245;4,3
923;175;95;76;206;40;3;297;4,3
924;85;95;235;427;47;40;293;4,3
925;137;237;347;610;17;29;278;4,3
926;89;237;158;724;76;9;41;4,3
927;110;237;133;409;27;12;10;4,3
928;160;237;114;152;17;37;297;4,3
929;189;237;353;437;23;54;7;4,3
930;189;141;243;488;55;2;389;4,3
931;132;141;368;279;11;15;28;4,3
932;119;141;23;350;72;26;254;4,3
933;106;141;98;502;0;28;131;4,3
934;165;141;64;865;25;42;103;4,3
935;178;113;318;934;54;33;305;4,3
936;161;113;168;328;69;12;156;4,3
937;94;113;401;126;27;41;224;4,3
938;197;113;446;625;62;47;163;4,3
939;144;113;27;161;81;53;43;4,3
940;97;28;9;311;74;21;156;4,3
941;133;28;354;43;69;15;357;4,3
942;133;28;133;612;31;26;235;4,3
943;181;28;78;726;65;15;77;4,3
944;169;28;408;525;6;30;240;4,3
945;172;126;99;627;8;22;325;4,3
946;88;126;343;910;22;46;374;4,3
947;106;126;163;800;31;6;370;4,3
948;164;126;326;315;4;56;167;4,3
949;125;126;340;119;7;27;346;4,3
950;124;73;198;0;69;40;326;4,3
951;103;73;109;542;32;49;372;4,3
952;190;73;428;797;4;49;376;4,3
953;146;73;185;146;71;52;181;4,3
954;132;73;128;208;65;36;277;4,3
955;198;79;20;879;44;29;88;4,3
956;150;79;57;538;82;40;65;4,3
957;123;79;219;116;0;28;231;4,3
958;165;79;130;140;81;27;89;4,3
959;138;79;254;546;30;23;243;4,3
960;136;163;382;378;46;53;17;4,3
961;135;163;136;824;21;48;5;4,3
962;139;163;208;634;46;57;128;4,3
963;113;163;333;145;81;24;339;4,3
964;128;163;266;657;0;55;269;4,3
965;109;192;418;440;4;18;392;4,3
966;195;192;103;965;0;16;354;4,3
967;85;192;146;890;85;45;340;4,3
968;86;192;260;18;9;52;131;4,3
969;167;192;200;530;10;17;154;4,3
970;135;97;67;994;6;5;23;4,3
971;129;97;144;534;89;5;124;4,3
972;168;97;391;16;31;31;204;4,3
973;156;97;404;152;79;5;91;4,3
974;155;97;28;110;29;52;180;4,3
975;181;243;260;546;81;44;21;4,3
976;110;243;362;896;31;31;206;4,3
977;149;243;418;798;11;27;284;4,3
978;90;243;4;609;59;29;122;4,3
979;139;243;25;765;39;1;378;4,3
980;89;117;37;153;13;44;76;4,3
981;196;117;126;300;24;42;296;4,3
982;145;117;280;362;46;17;332;4,3
983;191;117;293;618;69;26;94;4,3
984;113;117;40;240;36;40;115;4,3
985;177;204;427;268;6;25;170;4,3
986;173;204;29;940;44;25;316;4,3
987;169;204;407;915;84;41;53;4,3
988;145;204;209;610;7;17;185;4,3
989;161;204;288;916;78;38;380;4,3
990;147;156;5;455;82;47;112;4,3
991;145;156;418;87;47;46;396;4,3
992;99;156;84;985;62;19;145;4,3
993;98;156;250;271;12;49;80;4,3
994;163;156;294;805;35;47;204;4,3
995;188;109;445;927;74;46;114;4,3
996;198;109;56;658;12;12;181;4,3
997;192;109;379;96;12;16;276;4,3
998;193;109;262;508;44;23;116;4,3
999;135;109;84;254;19;8;190;4,3
1000;97;36;259;621;31;0;93;4,3
1001;123;36;92;412;31;14;196;4,3
1002;130;36;30;682;79;21;240;4,3
1003;142;36;238;708;76;55;157;4,3
1004;191;36;268;635;32;35;13;4,3
1005;171;257;82;992;5;52;128;4,3
1006;139;257;42;902;82;29;212;4,3
1007;108;257;121;1;87;13;312;4,3
1008;116;257;403;620;55;56;174;4,3
1009;115;257;291;226;37;24;238;4,3
1010;199;160;170;581;22;18;170;4,3
1011;80;160;361;561;77;30;246;4,3
1012;153;160;100;316;62;7;370;4,3
1013;154;160;185;586;25;8;57;4,3
1014;124;160;107;556;69;13;37;4,3
1015;89;179;137;923;78;9;262;4,3
1016;82;179;311;547;19;58;297;4,3
1017;84;179;51;2;29;12;390;4,3
1018;194;179;45;489;70;11;162;4,3
1019;119;179;109;437;79;4;348;4,3
1020;107;149;210;777;73;18;276;4,3
1021;122;149;74;35;9;14;29;4,3
1022;102;149;274;541;9;1;147;4,3
1023;188;149;154;797;24;59;236;4,3
1024;188;149;54;517;48;54;87;4,3
1025;96;161;304;991;36;16;103;4,3
1026;115;161;311;640;77;48;369;4,3
1027;199;161;114;708;89;47;315;4,3
1028;97;161;183;511;14;31;173;4,3
1029;116;161;214;185;81;11;69;4,3
1030;177;66;367;966;55;23;79;4,3
1031;104;66;119;841;65;40;107;4,3
1032;138;66;444;348;89;20;79;4,3
1033;94;66;324;749;68;48;251;4,3
1034;135;66;67;558;8;47;29;4,3
1035;126;130;210;41;49;6;11;4,3
1036;157;130;139;798;52;31;120;4,3
1037;161;130;375;894;3;26;381;4,3
1038;137;130;381;711;5;27;26;4,3
1039;138;130;3;338;13;14;255;4,3
1040;93;121;345;342;15;48;177;4,3
1041;132;121;109;965;62;53;129;4,3
1042;95;121;101;464;11;47;226;4,3
1043;93;121;50;144;28;13;270;4,3
1044;132;121;6;975;5;5;276;4,3
1045;138;16;71;480;5;31;133;4,3
1046;159;16;42;596;1;42;206;4,3
1047;98;16;370;740;28;50;10;4,3
1048;185;16;245;585;12;31;385;4,3
1049;98;16;244;664;66;47;187;4,3
1050;124;37;123;204;74;9;260;4,3
1051;100;37;419;797;11;28;205;4,2
1052;91;37;194;798;6;51;278;4,2
1053;163;37;61;35;19;8;362;4,2
1054;191;37;284;516;81;59;267;4,2
1055;190;80;57;641;50;14;379;4,2
1056;80;80;258;668;60;5;31;4,2
1057;129;80;51;622;38;31;140;4,2
1058;136;80;364;39;8;19;134;4,2
1059;190;80;57;298;80;31;54;4,2
1060;111;244;57;207;14;23;183;4,2
1061;184;244;250;125;76;7;10;4,2
1062;135;244;423;142;65;47;122;4,2
1063;104;244;443;553;46;51;353;4,2
1064;106;244;358;305;57;6;259;4,2
1065;92;11;240;405;13;57;81;4,2
1066;194;11;106;969;59;47;137;4,2
1067;194;11;413;63;77;23;312;4,2
1068;127;11;227;586;29;8;284;4,2
1069;130;11;120;323;84;35;60;4,2
1070;107;114;214;745;6;29;24;4,2
1071;174;114;86;528;75;4;94;4,2
1072;118;114;340;178;81;57;62;4,2
1073;191;114;409;860;64;8;208;4,2
1074;166;114;172;694;65;40;352;4,2
1075;81;168;367;437;31;51;84;4,2
1076;180;168;256;805;54;35;346;4,2
1077;160;168;232;89;74;57;96;4,2
1078;124;168;160;785;59;14;145;4,2
1079;166;168;150;224;32;6;146;4,2
1080;86;132;291;829;38;25;353;4,2
1081;128;132;140;688;11;35;49;4,2
1082;116;132;121;852;42;0;251;4,2
1083;146;132;333;489;28;31;90;4,2
1084;198;132;258;73;56;31;394;4,2
1085;137;119;198;552;7;13;334;4,2
1086;91;119;301;941;49;55;271;4,2
1087;107;119;89;536;84;5;347;4,2
1088;182;119;99;732;49;37;226;4,2
1089;103;119;55;604;39;50;324;4,2
1090;172;202;315;644;11;41;300;4,2
1091;102;202;284;638;82;57;246;4,2
1092;102;202;251;636;26;1;179;4,2
1093;156;202;440;761;60;46;299;4,2
1094;189;202;366;986;79;5;93;4,2
1095;158;214;58;780;13;58;234;4,2
1096;88;214;383;188;81;14;87;4,2
1097;116;214;348;935;39;0;223;4,2
1098;179;214;260;989;18;49;3;4,2
1099;92;214;420;896;19;52;305;4,2
1100;116;139;182;259;11;29;163;4,2
1101;129;139;296;705;85;35;178;4,2
1102;88;139;236;454;41;58;389;4,2
1103;125;139;441;329;24;39;265;4,2
1104;153;139;134;771;4;2;276;4,2
1105;183;255;191;603;63;48;19;4,2
1106;157;255;202;26;53;53;49;4,2
1107;155;255;176;763;68;29;260;4,2
1108;136;255;415;241;44;46;388;4,2
1109;112;255;337;595;46;11;255;4,2
1110;123;160;6;94;55;1;188;4,2
1111;178;160;288;412;29;31;141;4,2
1112;126;160;194;143;2;16;340;4,2
1113;144;160;129;394;51;45;246;4,2
1114;139;160;289;631;38;3;180;4,2
1115;94;68;174;234;25;6;212;4,2
1116;173;68;334;288;59;0;24;4,2
1117;151;68;323;135;35;32;49;4,2
1118;166;68;145;666;58;21;387;4,2
1119;85;68;111;477;10;22;335;4,2
1120;127;150;432;206;23;57;59;4,2
1121;97;150;15;499;44;6;100;4,2
1122;155;150;172;507;15;53;143;4,2
1123;109;150;40;307;30;7;183;4,2
1124;153;150;16;266;21;51;21;4,2
1125;159;94;202;267;38;6;154;4,2
1126;135;94;76;250;35;5;88;4,2
1127;179;94;251;397;65;35;215;4,2
1128;89;94;260;758;12;44;33;4,2
1129;108;94;374;748;57;55;353;4,2
1130;189;45;200;829;66;48;143;4,2
1131;194;45;183;786;39;11;397;4,2
1132;163;45;98;121;26;53;87;4,2
1133;117;45;306;698;70;28;361;4,2
1134;107;45;315;183;17;16;255;4,2
1135;177;62;165;481;82;46;1;4,2
1136;177;62;268;365;56;7;115;4,2
1137;96;62;255;141;4;51;44;4,2
1138;144;62;382;426;55;12;84;4,2
1139;126;62;436;925;46;6;70;4,2
1140;170;35;66;626;85;37;86;4,2
1141;116;35;155;291;7;37;379;4,2
1142;85;35;255;496;30;20;35;4,2
1143;158;35;142;86;65;47;155;4,2
1144;155;35;74;269;47;48;31;4,2
1145;116;129;85;881;89;8;204;4,2
1146;154;129;231;833;50;45;98;4,2
1147;171;129;362;668;13;38;357;4,2
1148;155;129;265;424;40;51;266;4,2
1149;128;129;161;238;29;27;378;4,2
1150;173;140;96;785;11;45;67;4,2
1151;148;140;160;826;64;34;326;4,2
1152;170;140;144;486;2;34;382;4,2
1153;81;140;281;630;15;29;350;4,2
1154;85;140;148;215;52;46;109;4,2
1155;115;13;399;781;20;1;390;4,2
1156;161;13;409;984;6;32;322;4,2
1157;184;13;382;631;9;20;367;4,2
1158;119;13;295;366;40;19;60;4,2
1159;124;13;325;910;6;25;380;4,2
1160;198;149;248;422;46;55;389;4,2
1161;91;149;204;48;81;2;11;4,2
1162;146;149;41;365;55;1;166;4,2
1163;107;149;392;667;40;36;371;4,2
1164;152;149;254;631;76;18;26;4,2
1165;152;125;14;85;86;15;179;4,2
1166;119;125;315;128;22;27;113;4,2
1167;170;125;143;418;69;3;1;4,2
1168;92;125;398;661;17;4;127;4,2
1169;95;125;421;494;82;21;137;4,2
1170;108;38;441;298;50;59;186;4,2
1171;95;38;50;168;62;42;39;4,2
1172;154;38;91;163;77;36;75;4,2
1173;175;38;258;851;18;10;376;4,2
1174;113;38;428;767;75;18;382;4,2
1175;129;87;353;6;28;18;182;4,2
1176;170;87;189;301;83;53;375;4,2
1177;102;87;426;99;41;6;385;4,2
1178;89;87;398;727;51;46;156;4,2
1179;193;87;359;356;25;2;280;4,2
1180;115;206;95;281;33;18;246;4,2
1181;186;206;387;403;76;45;198;4,2
1182;157;206;431;261;89;59;73;4,2
1183;139;206;293;870;21;4;274;4,2
1184;172;206;7;616;33;30;40;4,2
1185;136;97;270;630;8;43;363;4,2
1186;148;97;353;841;20;6;268;4,2
1187;83;97;432;71;10;25;274;4,2
1188;176;97;163;98;49;2;170;4,2
1189;146;97;64;594;54;17;399;4,2
1190;142;93;136;379;35;53;7;4,2
1191;183;93;241;84;38;23;260;4,2
1192;130;93;345;568;3;43;279;4,2
1193;187;93;83;682;62;44;150;4,2
1194;179;93;248;204;48;34;125;4,2
1195;195;126;378;710;67;22;261;4,2
1196;148;126;79;103;51;9;289;4,2
1197;192;126;314;898;56;39;394;4,2
1198;92;126;390;908;36;48;334;4,2
1199;159;126;254;3;50;20;325;4,2
1200;118;248;347;458;82;48;284;4,2
1201;82;248;89;383;13;31;316;4,1
1202;154;248;239;972;71;40;370;4,1
1203;191;248;245;553;42;26;22;4,1
1204;89;248;12;874;7;48;259;4,1
1205;81;217;130;243;17;57;192;4,1
1206;174;217;39;913;57;47;289;4,1
1207;165;217;174;614;17;18;275;4,1
1208;171;217;147;636;37;16;308;4,1
1209;137;217;147;403;74;46;334;4,1
1210;192;103;330;145;61;29;150;4,1
1211;120;103;9;318;79;50;5;4,1
1212;188;103;344;752;65;40;186;4,1
1213;179;103;256;393;3;19;148;4,1
1214;130;103;9;473;64;37;30;4,1
1215;194;79;34;700;35;59;227;4,1
1216;164;79;51;819;87;40;179;4,1
1217;132;79;359;401;32;0;290;4,1
1218;151;79;330;363;85;15;217;4,1
1219;123;79;185;773;23;28;360;4,1
1220;154;103;108;932;48;56;82;4,1
1221;125;103;343;159;86;21;5;4,1
1222;152;103;326;589;79;34;7;4,1
1223;159;103;211;992;2;20;237;4,1
1224;122;103;364;155;2;34;318;4,1
1225;132;165;412;349;24;12;202;4,1
1226;111;165;209;154;56;57;175;4,1
1227;172;165;4;936;59;49;308;4,1
1228;143;165;90;244;73;25;250;4,1
1229;124;165;404;339;16;7;20;4,1
1230;121;48;163;525;64;5;101;4,1
1231;134;48;172;377;27;33;202;4,1
1232;180;48;13;587;51;34;167;4,1
1233;97;48;151;260;4;35;77;4,1
1234;178;48;218;724;80;18;66;4,1
1235;90;87;46;283;69;4;98;4,1
1236;115;87;378;409;32;23;60;4,1
1237;187;87;310;310;53;35;314;4,1
1238;119;87;340;760;88;42;33;4,1
1239;96;87;345;331;80;36;211;4,1
1240;147;20;94;222;19;24;222;4,1
1241;110;20;230;325;26;34;294;4,1
1242;197;20;393;898;63;30;203;4,1
1243;187;20;58;109;87;24;130;4,1
1244;122;20;174;199;57;18;365;4,1
1245;127;59;396;800;27;56;267;4,1
1246;136;59;407;34;30;16;1;4,1
1247;135;59;82;243;66;12;95;4,1
1248;87;59;372;388;64;23;180;4,1
1249;92;59;359;896;77;0;142;4,1
1250;154;53;185;894;31;51;70;4,1
1251;147;53;430;34;2;36;343;4,1
1252;174;53;376;973;85;8;45;4,1
1253;158;53;445;399;22;5;2;4,1
1254;141;53;216;348;18;8;309;4,1
1255;153;231;304;721;6;35;228;4,1
1256;180;231;174;562;58;16;11;4,1
1257;175;231;353;856;54;36;50;4,1
1258;182;231;339;748;32;22;87;4,1
1259;195;231;146;887;74;22;330;4,1
1260;122;211;117;420;64;10;27;4,1
1261;172;211;172;374;27;43;34;4,1
1262;121;211;53;215;26;13;262;4,1
1263;184;211;329;82;25;1;345;4,1
1264;143;211;139;503;9;16;273;4,1
1265;80;2;330;291;41;46;150;4,1
1266;88;2;303;538;76;44;191;4,1
1267;133;2;10;277;2;5;297;4,1
1268;83;2;299;175;45;5;108;4,1
1269;143;2;109;557;16;52;226;4,1
1270;158;30;310;301;64;21;20;4,1
1271;158;30;201;916;13;58;133;4,1
1272;186;30;152;809;51;50;99;4,1
1273;114;30;181;365;21;1;331;4,1
1274;140;30;288;20;84;31;327;4,1
1275;186;208;437;191;56;47;58;4,1
1276;116;208;416;972;40;17;46;4,1
1277;141;208;86;169;18;55;286;4,1
1278;160;208;322;939;52;9;116;4,1
1279;185;208;302;473;18;42;12;4,1
1280;165;239;44;266;16;21;277;4,1
1281;165;239;9;422;47;19;124;4,1
1282;194;239;31;117;45;38;135;4,1
1283;131;239;39;222;76;6;378;4,1
1284;105;239;364;900;67;6;269;4,1
1285;92;55;423;734;33;1;99;4,1
1286;81;55;363;516;20;41;100;4,1
1287;102;55;277;276;18;13;305;4,1
1288;100;55;377;869;25;56;196;4,1
1289;88;55;449;320;87;33;317;4,1
1290;195;235;336;431;9;22;89;4,1
1291;163;235;45;256;56;31;366;4,1
1292;183;235;236;603;82;19;374;4,1
1293;152;235;305;982;85;50;92;4,1
1294;192;235;449;243;27;1;370;4,1
1295;84;66;325;258;71;30;301;4,1
1296;141;66;407;982;47;39;364;4,1
1297;105;66;152;362;7;57;186;4,1
1298;89;66;447;35;85;6;392;4,1
1299;194;66;411;200;15;22;391;4,1
1300;126;21;148;585;24;11;242;4,1
1301;168;21;45;163;73;1;248;4,1
1302;97;21;143;37;55;53;229;4,1
1303;190;21;125;841;84;56;1;4,1
1304;116;21;273;277;75;35;220;4,1
1305;120;138;1;141;52;34;251;4,1
1306;87;138;76;471;20;21;367;4,1
1307;101;138;2;326;86;39;367;4,1
1308;115;138;139;594;40;41;218;4,1
1309;97;138;178;582;87;35;131;4,1
1310;187;133;275;474;44;37;3;4,1
1311;168;133;205;992;74;24;179;4,1
1312;86;133;215;17;68;59;392;4,1
1313;157;133;277;917;26;14;298;4,1
1314;89;133;136;596;39;11;18;4,1
1315;91;152;64;328;76;18;280;4,1
1316;140;152;318;957;83;27;120;4,1
1317;137;152;85;3;58;4;50;4,1
1318;156;152;262;985;84;42;392;4,1
1319;106;152;166;727;37;18;164;4,1
1320;116;70;425;728;73;18;288;4,1
1321;155;70;319;54;44;16;273;4,1
1322;163;70;205;991;68;33;30;4,1
1323;158;70;237;309;49;27;45;4,1
1324;157;70;193;346;56;56;389;4,1
1325;90;101;245;623;17;21;301;4,1
1326;124;101;313;925;39;25;233;4,1
1327;91;101;320;257;1;31;91;4,1
1328;153;101;77;341;59;52;396;4,1
1329;167;101;217;615;15;52;150;4,1
1330;80;200;36;402;79;8;27;4,1
1331;111;200;285;5;16;22;292;4,1
1332;90;200;401;961;33;24;154;4,1
1333;129;200;369;398;29;48;299;4,1
1334;167;200;298;632;41;52;55;4,1
1335;103;213;247;437;58;30;275;4,1
1336;179;213;53;952;23;35;241;4,1
1337;198;213;433;929;71;5;305;4,1
1338;93;213;95;791;42;33;240;4,1
1339;133;213;124;654;13;28;174;4,1
1340;176;198;389;992;50;10;261;4,1
1341;109;198;205;681;51;16;182;4,1
1342;147;198;362;724;73;47;321;4,1
1343;184;198;240;699;68;55;160;4,1
1344;122;198;447;836;18;13;13;4,1
1345;161;166;232;457;74;44;396;4,1
1346;128;166;336;139;76;18;172;4,1
1347;156;166;236;9;89;47;287;4,1
1348;135;166;391;345;54;54;41;4,1
1349;80;166;422;590;18;11;326;4,1
1350;85;59;291;891;56;56;41;4,1
1351;196;59;443;825;34;3;292;4
1352;161;59;176;328;25;52;137;4
1353;199;59;17;483;69;9;134;4
1354;84;59;276;354;74;47;160;4
1355;104;146;145;806;7;47;299;4
1356;188;146;30;891;74;43;253;4
1357;138;146;130;876;19;42;269;4
1358;158;146;320;858;16;46;224;4
1359;135;146;216;556;52;19;299;4
1360;97;48;190;178;44;24;350;4
1361;117;48;245;535;87;16;42;4
1362;105;48;338;134;60;2;63;4
1363;127;48;289;154;13;41;137;4
1364;124;48;246;244;55;18;77;4
1365;117;192;64;677;49;12;123;4
1366;175;192;211;344;35;7;47;4
1367;168;192;262;80;50;48;130;4
1368;176;192;230;429;84;6;396;4
1369;84;192;330;835;10;51;252;4
1370;163;62;153;665;48;57;215;4
1371;104;62;416;367;22;41;19;4
1372;109;62;11;27;85;45;117;4
1373;198;62;195;291;44;40;353;4
1374;176;62;16;686;45;28;189;4
1375;161;158;320;705;79;46;27;4
1376;85;158;52;22;54;24;174;4
1377;111;158;332;885;77;57;5;4
1378;173;158;33;824;78;11;160;4
1379;169;158;296;783;65;55;340;4
1380;163;116;402;564;7;20;214;4
1381;96;116;112;884;64;10;385;4
1382;179;116;400;62;37;8;368;4
1383;100;116;324;493;62;23;342;4
1384;168;116;232;303;13;7;114;4
